Base;Fecha;Año;Mes;Temperatura
Esperanza;1/7/2023;2023;7;-13
Esperanza;1/8/2023;2023;8;-12
Esperanza;1/9/2023;2023;9;-9
Esperanza;1/10/2023;2023;10;-6
Esperanza;1/11/2023;2023;11;-4
Esperanza;1/12/2023;2023;12;0
Marambio;1/1/2023;2023;1;-2
Marambio;1/2/2023;2023;2;-4
Marambio;1/3/2023;2023;3;-6
Marambio;1/4/2023;2023;4;-9
Marambio;1/5/2023;2023;5;-11
Marambio;1/6/2023;2023;6;-14
Marambio;1/7/2023;2023;7;-16
Marambio;1/8/2023;2023;8;-15
Marambio;1/9/2023;2023;9;-12
Marambio;1/10/2023;2023;10;-9
Marambio;1/11/2023;2023;11;-7
Marambio;1/12/2023;2023;12;-4
Orcadas;1/1/2023;2023;1;-3
Orcadas;1/2/2023;2023;2;-5
Orcadas;1/3/2023;2023;3;-7
Orcadas;1/4/2023;2023;4;-10
Orcadas;1/5/2023;2023;5;-12
Orcadas;1/6/2023;2023;6;-15
Orcadas;1/7/2023;2023;7;-17
Orcadas;1/8/2023;2023;8;-16
Orcadas;1/9/2023;2023;9;-13
Orcadas;1/10/2023;2023;10;-10
Orcadas;1/11/2023;2023;11;-8
Orcadas;1/12/2023;2023;12;-5
San Martín;1/1/2023;2023;1;2
San Martín;1/2/2023;2023;2;0
San Martín;1/3/2023;2023;3;-2
San Martín;1/4/2023;2023;4;-5
San Martín;1/5/2023;2023;5;-7
San Martín;1/6/2023;2023;6;-10
San Martín;1/7/2023;2023;7;-12
San Martín;1/8/2023;2023;8;-11
San Martín;1/9/2023;2023;9;-8
San Martín;1/10/2023;2023;10;-5
San Martín;1/11/2023;2023;11;-3
San Martín;1/12/2023;2023;12;1
Belgrano II;1/1/2023;2023;1;-6
Belgrano II;1/2/2023;2023;2;-8
Belgrano II;1/3/2023;2023;3;-10
Belgrano II;1/4/2023;2023;4;-13
Belgrano II;1/5/2023;2023;5;-15
Belgrano II;1/6/2023;2023;6;-18
Belgrano II;1/7/2023;2023;7;-20
Belgrano II;1/8/2023;2023;8;-19
Belgrano II;1/9/2023;2023;9;-15
Belgrano II;1/10/2023;2023;10;-12
Belgrano II;1/11/2023;2023;11;-10
Belgrano II;1/12/2023;2023;12;-7
Cámara;1/1/2023;2023;1;0
Cámara;1/2/2023;2023;2;-2
Cámara;1/3/2023;2023;3;-4
Cámara;1/4/2023;2023;4;-7
Cámara;1/5/2023;2023;5;-9
Cámara;1/6/2023;2023;6;-12
Cámara;1/7/2023;2023;7;-14
Cámara;1/8/2023;2023;8;-13
Cámara;1/9/2023;2023;9;-10
Cámara;1/10/2023;2023;10;-7
Cámara;1/11/2023;2023;11;-5
Cámara;1/12/2023;2023;12;-2
Decepción;1/1/2023;2023;1;-1
Decepción;1/2/2023;2023;2;-3
Decepción;1/3/2023;2023;3;-5
Decepción;1/4/2023;2023;4;-8
Decepción;1/5/2023;2023;5;-10
Decepción;1/6/2023;2023;6;-13
Decepción;1/7/2023;2023;7;-15
Decepción;1/8/2023;2023;8;-14
Decepción;1/9/2023;2023;9;-11
Decepción;1/10/2023;2023;10;-8
Decepción;1/11/2023;2023;11;-6
Decepción;1/12/2023;2023;12;-3
Primavera;1/1/2023;2023;1;1
Primavera;1/2/2023;2023;2;-1
Primavera;1/3/2023;2023;3;-3
Primavera;1/4/2023;2023;4;-6
Primavera;1/5/2023;2023;5;-8
Primavera;1/6/2023;2023;6;-11
Primavera;1/7/2023;2023;7;-13
Primavera;1/8/2023;2023;8;-12
Primavera;1/9/2023;2023;9;-9
Primavera;1/10/2023;2023;10;-6
Primavera;1/11/2023;2023;11;-4
Primavera;1/12/2023;2023;12;0
